Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Age_at_Onboarding,Avg_Trans_Value,Trans_to_Limit_Ratio,Activity_Per_Relationship
0,27,M,0,College,Unknown,$80K - $120K,Silver,1,1,3,34516.0,1131,33385.0,0.715,14716,112,0.75,0.033,25.416666666666668,131.3916840028214,0.42635298335980465,111.8881118881119
0,50,F,3,Graduate,Married,$40K - $60K,Blue,2,3,1,4755.0,0,4755.0,0.776,15999,109,0.73,0.0,46.583333333333336,146.77846992229428,3.3646680621097658,54.47276361819091
0,58,M,1,Uneducated,Single,$80K - $120K,Blue,1,3,0,22104.0,1783,20321.0,0.805,13830,112,0.806,0.081,54.666666666666664,123.48104034785403,0.6256785819001728,111.8881118881119
0,53,M,2,Post-Graduate,Single,$60K - $80K,Silver,1,3,3,29038.0,2295,26743.0,0.657,12025,103,0.807,0.079,49.083333333333336,116.74643935495772,0.41411252792504555,102.89710289710291
1,40,M,3,High School,Single,$80K - $120K,Blue,2,3,2,4620.0,0,4620.0,0.654,6644,61,0.694,0.0,37.0,108.91624727463484,1.4380949268192798,30.484757621189406
0,58,M,1,High School,Married,$80K - $120K,Blue,1,1,3,34516.0,1341,33175.0,0.812,13988,127,0.789,0.039,53.833333333333336,110.14086503255879,0.40526131633847157,126.87312687312689
0,41,F,3,Graduate,Single,Less than $40K,Silver,2,1,1,11463.0,0,11463.0,0.908,14511,105,0.721,0.0,38.5,138.19868382205883,1.2658988688913138,52.473763118440786
1,59,M,2,Graduate,Single,$60K - $80K,Blue,2,4,2,6224.0,0,6224.0,0.801,8291,69,1.029,0.0,54.833333333333336,120.1576788742192,1.3321013283898893,34.48275862068966
0,53,M,1,Unknown,Married,$120K +,Blue,2,3,3,19252.0,751,18501.0,0.814,14074,112,0.623,0.039,50.0,125.65959232506852,0.731040892840178,55.9720139930035
0,53,M,1,Graduate,Single,$80K - $120K,Blue,1,1,2,34516.0,1583,32933.0,0.631,12906,100,0.639,0.046,49.083333333333336,129.05870941290587,0.3739135365073144,99.90009990009992
0,31,M,1,Unknown,Single,$40K - $60K,Blue,1,2,3,3232.0,1564,1668.0,0.969,13142,112,0.75,0.484,29.333333333333332,117.33823805144597,4.066211613177099,111.8881118881119
0,44,M,2,Uneducated,Married,$120K +,Platinum,2,1,3,34516.0,1421,33095.0,0.744,14465,114,0.754,0.041,41.0,126.88485188726415,0.41908099376865826,56.97151424287856
1,47,F,4,Uneducated,Married,$40K - $60K,Gold,2,3,3,23981.0,0,23981.0,0.196,4536,61,0.605,0.0,44.166666666666664,74.3594367305454,0.18914973565949145,30.484757621189406
0,47,F,2,College,Single,Less than $40K,Blue,2,2,2,4822.0,1882,2940.0,0.833,13816,121,0.891,0.39,43.666666666666664,114.18087453822696,2.8652005671504424,60.469765117441284
0,46,M,2,Graduate,Unknown,$120K +,Silver,2,2,3,34516.0,1381,33135.0,0.949,14696,114,0.966,0.04,42.75,128.91114990219384,0.4257735419581197,56.97151424287856
0,53,F,2,Graduate,Married,Less than $40K,Silver,1,2,1,12100.0,1350,10750.0,0.854,13138,115,0.667,0.112,49.25,114.24248484795784,1.0857850342326418,114.8851148851149
0,40,M,3,Unknown,Divorced,$60K - $80K,Blue,2,3,3,20466.0,1138,19328.0,0.868,15121,97,0.54,0.056,38.0,155.88499087638272,0.7388351051092004,48.47576211894053
0,42,M,3,Graduate,Single,$60K - $80K,Blue,2,3,1,17887.0,1821,16066.0,0.687,14544,116,1.148,0.102,38.916666666666664,125.37822949802157,0.8131044438360573,57.971014492753625
1,33,M,3,Graduate,Married,$60K - $80K,Blue,5,1,3,23399.0,0,23399.0,1.051,9356,74,0.85,0.0,31.75,126.43072390913636,0.3998461301830792,14.797040591881622
0,45,F,2,Unknown,Single,Less than $40K,Silver,2,2,3,13026.0,789,12237.0,0.74,14747,100,0.724,0.061,42.0,147.46852531474684,1.1321202877229934,49.97501249375313
0,61,F,1,Graduate,Unknown,$40K - $60K,Silver,2,3,3,15698.0,2000,13698.0,0.749,12980,82,0.64,0.127,57.0,158.29075255179814,0.8268568717762217,40.97951024487757
0,31,M,1,Unknown,Married,$40K - $60K,Blue,1,3,3,5590.0,875,4715.0,0.86,14643,127,0.764,0.157,28.0,115.29830473775796,2.6194986369412097,126.87312687312689
0,47,M,2,Post-Graduate,Single,$60K - $80K,Blue,1,3,2,17575.0,618,16957.0,0.917,15473,128,0.684,0.035,43.75,120.88186811040538,0.8803982429360886,127.87212787212789
0,46,M,2,Graduate,Married,$80K - $120K,Blue,1,1,1,29528.0,1769,27759.0,0.771,14428,119,0.7,0.06,42.75,121.24267863295266,0.48862095337913325,118.8811188811189
0,54,M,2,Post-Graduate,Married,$60K - $80K,Platinum,1,3,1,34516.0,1996,32520.0,0.988,15033,114,0.81,0.058,50.5,131.8672643222428,0.43553712957651153,113.8861138861139
0,60,F,0,High School,Married,Less than $40K,Blue,1,1,3,4147.0,2262,1885.0,0.565,14624,111,0.79,0.545,57.0,131.7465608417942,3.5264037795023437,110.8891108891109
1,55,F,2,Graduate,Married,Unknown,Blue,5,3,2,12494.0,0,12494.0,0.576,7026,69,0.917,0.0,52.0,101.82461123751828,0.5623498829558281,13.79724055188962
1,32,M,2,Graduate,Single,$120K +,Gold,2,2,3,34516.0,1692,32824.0,0.983,7486,64,0.73,0.049,30.166666666666668,116.96692239183761,0.21688491665068618,31.984007996002
0,49,F,1,Unknown,Married,Less than $40K,Silver,2,3,2,13411.0,1736,11675.0,0.841,12493,113,0.738,0.129,45.666666666666664,110.55654374740045,0.9315486591940453,56.471764117941035
0,41,M,3,Unknown,Married,$120K +,Blue,2,4,3,34516.0,638,33878.0,0.724,13085,139,0.675,0.018,38.25,94.13601340997546,0.37909953705239496,69.46526736631685
0,45,M,2,College,Married,$60K - $80K,Blue,1,1,2,17646.0,1396,16250.0,0.851,15527,106,0.893,0.079,42.166666666666664,146.47975019103592,0.8799160784361284,105.8941058941059
0,45,M,3,Uneducated,Single,$60K - $80K,Blue,2,2,1,11121.0,1296,9825.0,0.789,13814,81,1.025,0.117,42.0,170.5411044308095,1.2421543708160803,40.47976011994003
1,30,M,0,College,Single,$60K - $80K,Blue,6,2,2,4109.0,0,4109.0,0.949,8642,77,0.481,0.0,28.0,112.23230867131595,2.1031876117820363,12.831194800866522
0,44,M,2,High School,Married,$120K +,Blue,2,1,3,6176.0,905,5271.0,0.805,15102,95,0.792,0.147,41.416666666666664,158.96674771844505,2.445271624794102,47.47626186906547
0,40,F,5,Graduate,Unknown,Less than $40K,Blue,2,2,3,4512.0,1172,3340.0,0.706,14414,98,0.815,0.26,37.0,147.08013183538944,3.1945914905603963,48.975512243878065
0,31,M,0,Graduate,Married,$80K - $120K,Blue,2,3,3,32791.0,1607,31184.0,0.752,13177,106,0.738,0.049,28.0,124.31014801747153,0.40184805581262983,52.973513243378314
0,40,F,3,Uneducated,Divorced,Less than $40K,Blue,2,3,3,4772.0,2004,2768.0,0.696,14748,118,0.761,0.42,37.083333333333336,124.98199167803662,3.090527432831636,58.97051474262869
0,56,M,1,Unknown,Unknown,$60K - $80K,Blue,2,2,3,10602.0,1083,9519.0,0.656,14084,91,0.75,0.102,52.416666666666664,154.76753002714256,1.3284284730778653,45.47726136931534
1,47,M,4,Unknown,Unknown,$80K - $120K,Blue,1,4,1,7953.0,0,7953.0,1.031,8670,74,0.574,0.0,43.5,117.16057891109578,1.0901545215447603,73.92607392607394
1,29,M,0,Post-Graduate,Divorced,$60K - $80K,Blue,2,1,3,8022.0,0,8022.0,0.381,5660,59,0.735,0.0,27.75,95.93057744783987,0.705559622842231,29.485257371314344
0,38,M,3,High School,Single,$120K +,Blue,2,4,1,34516.0,0,34516.0,0.919,13781,106,0.797,0.0,35.75,130.00820746974085,0.39926409783103206,52.973513243378314
0,56,F,2,Unknown,Married,Less than $40K,Blue,1,2,3,9092.0,1363,7729.0,0.83,14779,94,0.843,0.15,52.0,157.22173168370549,1.6254947618241573,93.90609390609391
1,53,F,1,Graduate,Single,Less than $40K,Blue,1,3,2,5541.0,2517,3024.0,0.879,9195,73,0.825,0.454,49.333333333333336,125.95717866878535,1.6594474536279635,72.92707292707294
0,56,M,0,Doctorate,Single,$80K - $120K,Blue,2,1,2,7204.0,0,7204.0,0.803,14042,113,0.766,0.0,52.083333333333336,124.26438704082264,1.9491946211556606,56.471764117941035
0,27,F,0,Graduate,Unknown,Less than $40K,Blue,1,1,2,4548.0,1450,3098.0,0.844,14330,131,0.638,0.319,24.0,109.38847795055,3.1508348393063237,130.86913086913088
0,38,F,2,Graduate,Single,Less than $40K,Blue,1,2,1,3860.0,1175,2685.0,0.734,14474,118,0.71,0.304,35.833333333333336,122.65997745781814,3.749739961207264,117.8821178821179
0,48,M,2,High School,Married,Less than $40K,Silver,2,2,2,14581.0,2517,12064.0,0.776,17628,109,0.817,0.173,45.0,161.72328694232164,1.2089704952355467,54.47276361819091
0,44,F,3,High School,Single,Less than $40K,Blue,2,2,2,3084.0,0,3084.0,0.861,12739,96,0.882,0.0,41.166666666666664,132.6965344110999,4.130673109379666,47.976011994003
0,49,M,4,Uneducated,Unknown,$60K - $80K,Blue,1,3,2,12375.0,2263,10112.0,1.044,14500,106,0.582,0.183,45.333333333333336,136.79116234752502,1.1717170770329635,105.8941058941059
0,36,M,2,College,Married,$40K - $60K,Gold,1,1,3,23981.0,0,23981.0,0.827,15236,120,0.875,0.0,34.083333333333336,126.96560861992816,0.6353362814171102,119.88011988011989
0,30,M,0,College,Married,$60K - $80K,Blue,2,3,1,19534.0,0,19534.0,0.616,15634,118,0.639,0.0,27.916666666666668,132.4904026237066,0.8003480700139208,58.97051474262869
1,42,M,3,High School,Married,$80K - $120K,Blue,1,3,2,22993.0,0,22993.0,1.004,7867,75,0.786,0.0,39.0,104.89193477420301,0.34214759526170596,74.92507492507494
0,51,M,2,Unknown,Single,$120K +,Silver,2,2,2,34516.0,585,33931.0,0.875,13534,104,0.825,0.017,48.416666666666664,130.13336410226825,0.39210799652022266,51.97401299350325
0,59,M,1,Unknown,Single,$40K - $60K,Silver,2,2,1,15164.0,1071,14093.0,0.9,13062,103,0.717,0.071,54.75,126.81430277375948,0.8613821642454389,51.47426286856572
0,45,M,4,Graduate,Married,Less than $40K,Blue,1,2,3,7231.0,1047,6184.0,0.947,15571,115,0.797,0.145,42.0,135.39882261893374,2.153367147923227,114.8851148851149
0,56,M,2,College,Single,$60K - $80K,Gold,2,1,2,34516.0,2022,32494.0,0.761,13633,116,0.785,0.059,52.416666666666664,117.52484892371616,0.39497623145856325,57.971014492753625
0,31,M,2,Graduate,Unknown,$80K - $120K,Silver,2,3,2,34516.0,1780,32736.0,0.839,14185,98,0.69,0.052,29.166666666666668,144.74342098550014,0.4109688141450686,48.975512243878065
0,48,F,3,Graduate,Single,$40K - $60K,Blue,1,2,3,9215.0,639,8576.0,0.646,13345,114,0.754,0.069,44.5,117.0603766633626,1.448182154293852,113.8861138861139
0,32,M,2,Graduate,Married,$80K - $120K,Blue,2,1,2,25438.0,1907,23531.0,0.741,16485,104,0.793,0.075,29.0,158.50809126835318,0.6480462045740151,51.97401299350325
0,46,F,3,High School,Single,Less than $40K,Blue,1,2,2,3759.0,0,3759.0,0.722,15331,106,0.767,0.0,43.0,144.630711031028,4.078477233711829,105.8941058941059
0,52,F,2,High School,Single,Less than $40K,Blue,1,2,3,3029.0,2267,762.0,0.842,14934,113,0.823,0.748,49.0,132.15812249449118,4.93033841850828,112.8871128871129
1,30,F,0,Graduate,Divorced,Less than $40K,Blue,5,1,1,4203.0,996,3207.0,0.705,7292,68,0.7,0.237,28.5,107.23371715121836,1.7349508125265731,13.597280543891221
0,48,M,4,High School,Married,$80K - $120K,Blue,1,1,2,21526.0,1320,20206.0,0.762,14441,105,0.875,0.061,45.0,137.53202350453805,0.6708631110813383,104.89510489510491
1,55,F,2,Graduate,Married,Less than $40K,Silver,6,3,3,12207.0,0,12207.0,0.319,5838,74,1.056,0.0,51.25,78.89082579965135,0.47825014514211966,12.33127812031328
0,39,F,2,Graduate,Single,Unknown,Silver,1,3,3,32089.0,1971,30118.0,0.671,13796,121,0.833,0.061,36.083333333333336,114.01558664804422,0.4299292458496916,120.87912087912089
0,43,F,3,Unknown,Married,Less than $40K,Blue,1,2,2,3541.0,1042,2499.0,0.774,14511,123,0.708,0.294,40.75,117.97465061259665,4.097993759391765,122.87712287712289
0,43,M,4,High School,Married,$40K - $60K,Blue,2,2,2,7139.0,1512,5627.0,1.106,14802,112,0.75,0.212,40.333333333333336,132.1595342898724,2.073399345370592,55.9720139930035
0,47,F,3,Unknown,Married,Less than $40K,Blue,1,2,3,3669.0,2517,1152.0,0.83,13931,112,0.836,0.686,43.5,124.38281801055348,3.7969463622386583,111.8881118881119
1,57,M,3,Unknown,Single,$60K - $80K,Blue,1,6,1,5859.0,0,5859.0,0.914,8004,82,0.708,0.0,52.75,97.60856574919818,1.3661031974563582,81.91808191808192
0,53,M,2,Unknown,Divorced,$80K - $120K,Blue,2,1,2,15594.0,1590,14004.0,0.679,13016,118,0.616,0.102,49.0,110.3041499648308,0.8346799516044664,58.97051474262869
0,48,M,3,Graduate,Married,$120K +,Gold,1,4,2,34516.0,1823,32693.0,1.062,15552,108,0.831,0.053,45.0,143.99866667901222,0.45057363395023664,107.8921078921079
0,50,F,2,High School,Single,Less than $40K,Blue,2,3,2,6704.0,0,6704.0,0.856,12576,103,0.776,0.0,46.583333333333336,122.09590198153415,1.875894708249596,51.47426286856572
0,53,M,3,Uneducated,Married,$60K - $80K,Silver,1,3,2,32417.0,871,31546.0,0.911,14381,121,0.862,0.027,49.833333333333336,118.85025743588895,0.4436252446671424,120.87912087912089
0,48,M,1,Graduate,Single,$80K - $120K,Blue,1,3,1,2754.0,2152,602.0,0.821,13991,125,0.761,0.781,45.0,111.92710458316333,5.080245068901572,124.87512487512488
1,41,M,3,Unknown,Married,$60K - $80K,Silver,1,3,4,27945.0,0,27945.0,0.902,8345,70,1.059,0.0,38.583333333333336,119.21258267739032,0.29862228310530387,69.93006993006993
0,51,M,2,Uneducated,Single,$120K +,Blue,1,2,2,34516.0,1068,33448.0,0.966,16428,123,0.809,0.031,48.083333333333336,133.55988975699384,0.47595316734403853,122.87712287712289
0,51,F,2,Unknown,Married,Less than $40K,Blue,1,2,3,7098.0,1829,5269.0,0.557,13139,102,0.789,0.258,47.916666666666664,128.81246262291546,1.8510845518336783,101.89810189810191
0,39,F,2,College,Single,Less than $40K,Silver,1,2,3,12338.0,1277,11061.0,0.828,15869,109,0.758,0.104,37.333333333333336,145.5858203135751,1.2861889053178064,108.8911088911089
0,51,M,2,High School,Single,$60K - $80K,Blue,1,3,2,16703.0,1140,15563.0,0.555,15472,122,0.768,0.068,47.5,126.81863263415873,0.9263006090941382,121.87812187812189
0,43,M,2,Uneducated,Married,$80K - $120K,Blue,2,2,2,16667.0,1463,15204.0,0.803,15301,115,0.797,0.088,41.0,133.0510169476787,0.9180415840858233,57.4712643678161
1,54,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,1,3,2,18512.0,1664,16848.0,0.889,8019,57,0.583,0.09,51.0,140.68174242557149,0.43317845542467287,56.94305694305695
0,47,M,3,Uneducated,Single,$60K - $80K,Blue,2,3,1,14131.0,1333,12798.0,0.767,12779,103,0.689,0.094,44.083333333333336,124.06675663343074,0.9043237630511809,51.47426286856572
0,51,F,3,Graduate,Single,Less than $40K,Blue,1,3,1,3276.0,1474,1802.0,0.759,14212,116,0.681,0.45,48.0,122.51618520529995,4.338216013975575,115.8841158841159
0,38,M,4,Post-Graduate,Single,$80K - $120K,Silver,1,3,1,34516.0,1435,33081.0,0.865,15584,114,0.839,0.042,35.0,136.7005552582872,0.45150074019293257,113.8861138861139
0,38,F,2,Uneducated,Married,Less than $40K,Blue,1,1,2,3629.0,1891,1738.0,0.917,15982,113,0.687,0.521,35.666666666666664,141.43237670463094,4.403966821723113,112.8871128871129
0,44,F,4,Unknown,Single,Less than $40K,Silver,2,3,3,13067.0,1943,11124.0,0.85,15172,118,1.034,0.149,41.0,128.5751815662579,1.161092740407688,58.97051474262869
0,32,M,3,High School,Single,$40K - $60K,Blue,2,2,1,3845.0,1871,1974.0,0.847,14593,110,0.803,0.487,29.0,132.66243034154235,3.7953176084999716,54.97251374312844
1,41,M,5,Uneducated,Single,$80K - $120K,Blue,4,3,3,12094.0,0,12094.0,0.995,8607,90,0.957,0.0,38.333333333333336,95.63227075254719,0.7116751520030468,22.494376405898524
0,50,M,3,Graduate,Married,$120K +,Blue,1,1,2,34516.0,1638,32878.0,0.761,14474,121,0.833,0.047,47.083333333333336,119.61884612523863,0.41934174239941646,120.87912087912089
0,60,F,1,Graduate,Married,Unknown,Blue,2,3,3,13312.0,1974,11338.0,0.898,14336,106,0.656,0.148,55.666666666666664,135.2440071320082,1.0769229960244144,52.973513243378314
0,38,F,1,Doctorate,Single,Less than $40K,Blue,2,2,2,3466.0,2517,949.0,0.699,13140,94,0.709,0.726,35.0,139.7857469601387,3.7911125819063525,46.97651174412794
0,59,M,0,High School,Single,$40K - $60K,Silver,1,2,1,15223.0,1729,13494.0,0.863,14230,111,0.79,0.114,54.666666666666664,128.19704326988045,0.9347696948847339,110.8891108891109
0,53,M,1,High School,Married,$120K +,Gold,1,6,3,34516.0,831,33685.0,0.727,13247,107,0.754,0.024,49.333333333333336,123.80258128428706,0.38379301240604324,106.8931068931069
1,40,F,2,College,Single,Less than $40K,Blue,4,2,3,5989.0,0,5989.0,0.311,5843,60,0.176,0.0,37.0,97.38171030482826,0.9756218107160108,14.996250937265682
1,45,M,5,High School,Divorced,$120K +,Blue,2,3,2,5287.0,0,5287.0,0.841,8392,69,0.683,0.0,42.0,121.62142577643802,1.5872892779857617,34.48275862068966
0,53,M,1,High School,Unknown,$40K - $60K,Blue,2,1,3,9060.0,0,9060.0,0.775,14305,102,0.645,0.0,49.416666666666664,140.2437231007539,1.5789181480222794,50.97451274362819
0,56,M,2,High School,Unknown,$80K - $120K,Blue,1,1,1,4731.0,831,3900.0,0.96,14952,118,0.788,0.176,53.0,126.71079058652045,3.1604305304522233,117.8821178821179
0,60,F,0,Graduate,Single,$40K - $60K,Blue,1,2,3,9502.0,1881,7621.0,0.717,14418,100,0.754,0.198,56.083333333333336,144.17855821441785,1.5173646056235943,99.90009990009992
0,42,M,3,Graduate,Married,$80K - $120K,Blue,1,3,0,29738.0,2370,27368.0,0.806,14270,97,0.902,0.08,39.0,147.11188544447995,0.47985740534476407,96.90309690309691
0,48,F,1,Unknown,Single,Less than $40K,Blue,1,1,2,3918.0,813,3105.0,1.149,15867,103,1.06,0.208,45.0,154.04704808691176,4.049769257333012,102.89710289710291
0,58,F,1,Unknown,Married,Less than $40K,Blue,1,2,3,3944.0,1006,2938.0,0.782,15315,124,0.851,0.255,54.666666666666664,123.50706849138312,3.8831126057016716,123.87612387612388
0,55,M,2,Uneducated,Married,$120K +,Blue,2,1,2,6577.0,1800,4777.0,0.786,14229,120,0.69,0.274,51.0,118.5740118832343,2.1634480517792225,59.97001499250375
0,51,M,1,Graduate,Married,$120K +,Gold,2,3,1,34516.0,2417,32099.0,0.947,13021,117,0.625,0.07,47.916666666666664,111.28964709703335,0.37724532456700305,58.47076461769116
0,46,M,2,Post-Graduate,Married,$80K - $120K,Blue,1,3,1,34516.0,714,33802.0,0.883,14279,97,0.764,0.021,43.833333333333336,147.20466799311347,0.41369218873298796,96.90309690309691
0,45,M,4,Graduate,Unknown,$60K - $80K,Blue,1,5,1,8670.0,1930,6740.0,0.933,13767,96,0.655,0.223,42.25,143.40475620045623,1.5878890902088707,95.90409590409591
1,40,M,3,Graduate,Single,$80K - $120K,Blue,1,2,2,32554.0,0,32554.0,0.872,8528,87,1.122,0.0,38.333333333333336,98.02186181768025,0.26196472746929017,86.91308691308693
0,56,F,1,High School,Unknown,$40K - $60K,Blue,2,1,3,8331.0,0,8331.0,0.705,14324,103,0.689,0.0,53.0,139.06661100377664,1.719361214816803,51.47426286856572
0,34,F,4,High School,Single,Unknown,Silver,2,2,2,32056.0,1668,30388.0,0.771,12595,106,0.683,0.052,31.833333333333332,118.81963377703984,0.3929061519557602,52.973513243378314
0,48,M,3,Uneducated,Married,$60K - $80K,Blue,1,1,2,15524.0,1148,14376.0,0.829,13819,106,0.71,0.074,45.0,130.36669465382403,0.8901700019215407,105.8941058941059
0,45,F,3,Graduate,Married,Less than $40K,Blue,2,1,3,4010.0,2517,1493.0,0.71,14354,101,0.629,0.628,41.666666666666664,142.1174047781705,3.579550229538596,50.474762618690654
0,42,M,5,High School,Married,$60K - $80K,Blue,2,4,3,3275.0,1525,1750.0,0.749,14830,112,0.697,0.466,39.0,132.4095320577495,4.528242892139574,55.9720139930035
0,49,M,1,Unknown,Single,$60K - $80K,Blue,1,2,2,18349.0,1209,17140.0,0.738,16422,110,0.803,0.066,45.916666666666664,149.28955191316442,0.8949806041211725,109.8901098901099
0,35,M,2,Post-Graduate,Single,$60K - $80K,Blue,2,3,1,3388.0,1659,1729.0,0.842,13557,100,0.724,0.49,33.0,135.56864431355686,4.001474615857552,49.97501249375313
1,32,M,0,Post-Graduate,Single,$40K - $60K,Blue,1,1,3,4015.0,0,4015.0,1.045,8363,65,0.806,0.0,30.833333333333332,128.6595590837064,2.082938460040234,64.93506493506494
1,34,M,2,High School,Single,$60K - $80K,Blue,2,3,2,9719.0,2517,7202.0,0.906,9183,51,0.7,0.259,31.0,180.05529303346995,0.9448501960232333,25.487256371814095
0,33,M,2,Post-Graduate,Single,$80K - $120K,Blue,2,3,2,4178.0,2463,1715.0,0.815,16216,107,0.814,0.59,31.0,151.54998551415406,3.881281981502637,53.47326336831585
0,40,M,2,College,Married,$40K - $60K,Gold,1,2,1,3735.0,1474,2261.0,0.798,15039,130,0.757,0.395,37.416666666666664,115.68372550980376,4.0265049460495455,129.8701298701299
0,43,M,4,Uneducated,Married,$60K - $80K,Silver,1,3,1,29856.0,1576,28280.0,0.8,14887,119,0.545,0.053,40.5,125.0997890774027,0.49862672499240607,118.8811188811189
0,29,M,1,Uneducated,Single,$40K - $60K,Blue,2,3,3,11522.0,1203,10319.0,0.847,13720,119,0.831,0.104,27.166666666666668,115.29314879706892,1.1907653887549567,59.47026486756622
0,42,M,3,Graduate,Married,$40K - $60K,Blue,2,2,3,3161.0,1788,1373.0,0.865,13692,117,0.828,0.566,38.916666666666664,117.02464081503577,4.331539281385864,58.47076461769116
1,48,M,2,Graduate,Married,$80K - $120K,Blue,1,3,3,14774.0,2517,12257.0,0.979,8293,63,0.703,0.17,45.666666666666664,131.6328312249012,0.561323909481257,62.93706293706295
1,39,M,4,Unknown,Married,$60K - $80K,Gold,4,3,2,34516.0,2517,31999.0,0.841,8248,66,0.65,0.073,36.0,124.9678035181285,0.23896163405488371,16.49587603099225
0,51,F,2,Graduate,Married,Less than $40K,Blue,2,2,1,5118.0,980,4138.0,0.786,14593,109,0.627,0.191,47.083333333333336,133.87950569260832,2.8513085480053637,54.47276361819091
1,41,M,2,College,Married,$80K - $120K,Blue,2,3,3,14682.0,2517,12165.0,1.041,8193,72,0.846,0.171,38.25,113.7900862488021,0.5580302031037867,35.98200899550225
0,42,M,4,Uneducated,Married,$40K - $60K,Blue,1,2,2,3108.0,2280,828.0,0.844,14763,99,0.8,0.734,39.25,149.11970586155695,4.749998471686463,98.9010989010989
0,32,M,3,Graduate,Married,$60K - $80K,Blue,1,1,1,3223.0,1413,1810.0,1.009,13648,103,0.635,0.438,29.0,132.50356792652497,4.234562756884034,102.89710289710291
0,43,M,1,Graduate,Married,$120K +,Blue,5,1,3,28612.0,2517,26095.0,0.712,14727,105,0.641,0.088,40.166666666666664,140.25580708755155,0.5147140879800752,20.995800839832032
0,50,M,1,Graduate,Married,$60K - $80K,Silver,1,1,1,6224.0,777,5447.0,0.743,13503,112,0.623,0.125,46.916666666666664,120.56142355871822,2.1695047928173534,111.8881118881119
0,44,M,4,Doctorate,Married,$80K - $120K,Blue,1,2,1,24134.0,1290,22844.0,0.814,13311,110,0.642,0.053,41.75,121.00799083644694,0.5515455145626289,109.8901098901099
0,36,M,4,High School,Single,$120K +,Blue,1,3,3,27929.0,1898,26031.0,0.725,14755,123,0.732,0.068,33.0,119.95837432215998,0.5283038945789719,122.87712287712289
0,44,F,4,Uneducated,Single,$40K - $60K,Blue,1,3,3,3657.0,0,3657.0,0.785,14802,95,0.667,0.0,41.166666666666664,155.8088862222503,4.047578876790025,94.90509490509491
0,47,F,3,Post-Graduate,Married,Less than $40K,Blue,1,3,1,8257.0,961,7296.0,0.741,13769,104,0.857,0.116,44.666666666666664,132.39295776002155,1.6675546000297201,103.89610389610391
0,45,F,4,College,Single,$40K - $60K,Gold,1,2,1,23051.0,1836,21215.0,0.743,14393,107,0.814,0.08,42.5,134.51276156297604,0.6243980467485989,106.8931068931069
0,53,F,2,Uneducated,Single,$40K - $60K,Blue,2,1,3,14839.0,2226,12613.0,0.828,14625,115,0.769,0.15,49.5,127.17280719298093,0.9855784766103863,57.4712643678161
0,43,M,3,Unknown,Married,$60K - $80K,Blue,1,3,1,3755.0,1591,2164.0,0.883,14402,110,0.803,0.424,40.166666666666664,130.9260824901592,3.8354184193293155,109.8901098901099
0,48,M,5,Unknown,Single,$60K - $80K,Blue,2,3,0,3862.0,0,3862.0,0.807,15282,125,0.712,0.0,45.0,122.25502195982432,3.957016064988072,62.46876561719141
0,37,M,1,Doctorate,Unknown,$60K - $80K,Blue,1,3,1,7539.0,0,7539.0,1.023,15293,129,0.743,0.0,34.0,118.54946860877047,2.0285181020668386,128.8711288711289
1,43,M,4,High School,Married,$80K - $120K,Blue,2,3,2,10588.0,503,10085.0,0.918,7886,70,0.75,0.048,40.083333333333336,112.65553349237867,0.744805369776599,34.982508745627186
0,59,M,2,Graduate,Single,$40K - $60K,Blue,2,1,2,11808.0,0,11808.0,0.813,13751,113,0.823,0.0,54.833333333333336,121.6891885912514,1.1645493593708198,56.471764117941035
0,31,M,1,High School,Divorced,$40K - $60K,Silver,1,1,3,15504.0,1277,14227.0,0.612,14181,126,0.615,0.082,28.833333333333332,112.54672581963635,0.9146671236669812,125.8741258741259
1,52,F,4,Uneducated,Divorced,Unknown,Blue,4,4,1,12091.0,0,12091.0,0.898,8127,74,0.805,0.0,48.5,109.82284023188875,0.6721527853649173,18.495376155961008
0,41,M,3,High School,Married,$80K - $120K,Blue,2,1,1,13818.0,609,13209.0,0.787,13209,101,0.656,0.044,38.25,130.7808833575905,0.9559269824918959,50.474762618690654
0,53,F,2,Unknown,Married,$40K - $60K,Blue,2,3,3,4442.0,1107,3335.0,0.822,14437,109,0.912,0.249,49.0,132.4483261621453,3.2501118302314653,54.47276361819091
0,55,M,3,High School,Married,$60K - $80K,Blue,2,1,2,5282.0,1144,4138.0,0.8,13513,115,0.597,0.217,50.833333333333336,117.50332605803428,2.558310761395161,57.4712643678161
0,41,M,3,College,Married,$80K - $120K,Blue,1,1,3,34516.0,1617,32899.0,0.625,13083,93,0.722,0.047,38.666666666666664,140.67590671068052,0.37904159291222644,92.90709290709292
0,55,M,1,High School,Single,$80K - $120K,Blue,1,4,2,34516.0,1583,32933.0,0.824,12192,112,0.672,0.046,51.5,108.85617092704528,0.3532274784671608,111.8881118881119
0,31,F,1,Unknown,Married,Less than $40K,Silver,2,3,1,10353.0,1520,8833.0,0.724,15028,124,0.746,0.147,28.0,121.192571027653,1.4515597941118714,61.969015492253874
